loan_size,APR,income,principal_paid,interest_paid,loan_term,status,issue_date
25000.0, 18.64%,61500.0,13993.4,11732.12, 60 months,Charged Off,Dec-2011
10000.0, 11.71%,33000.0,10000.0,1838.88, 36 months,Fully Paid,Dec-2011
4200.0,  6.03%,61000.0,4200.0,401.62, 36 months,Fully Paid,Dec-2011
20000.0, 15.27%,78216.0,2367.51,2405.39, 60 months,Charged Off,Dec-2011
18000.0, 17.27%,62000.0,11594.61,8172.87, 60 months,Default,Dec-2011
24000.0, 16.29%,50964.0,24000.0,6497.29, 36 months,Fully Paid,Dec-2011
4475.0, 15.27%,43680.0,4475.0,1126.56, 36 months,Fully Paid,Dec-2011
20000.0, 14.65%,56000.0,14758.56,7901.56, 60 months,Current,Dec-2011
12000.0, 12.42%,50700.0,12000.0,2431.54, 36 months,Fully Paid,Dec-2011
18000.0, 17.58%,60000.0,18000.0,8369.53, 60 months,Fully Paid,Dec-2011
5000.0, 12.42%,30000.0,587.51,246.19, 36 months,Charged Off,Dec-2011
3000.0,  6.03%,50000.0,3000.0,207.71, 36 months,Fully Paid,Dec-2011
25000.0, 19.03%,75000.0,17938.36,13163.79, 60 months,Current,Dec-2011
18000.0, 19.03%,90000.0,12914.45,9477.75, 60 months,Current,Dec-2011
12000.0,  9.91%,55000.0,4244.34,1162.46, 36 months,Charged Off,Dec-2011
20000.0, 15.27%,50000.0,20000.0,5041.23, 36 months,Fully Paid,Dec-2011
10000.0, 13.49%,84000.0,10000.0,2155.92, 36 months,Fully Paid,Dec-2011
15000.0, 12.42%,155000.0,15000.0,2713.89, 36 months,Fully Paid,Dec-2011
12000.0,  7.90%,62000.0,12000.0,1448.73, 36 months,Fully Paid,Dec-2011
20000.0, 10.65%,175000.0,10150.15,3753.77, 60 months,Current,Dec-2011
6300.0, 11.71%,30000.0,6300.0,1199.16, 36 months,Fully Paid,Dec-2011
20000.0, 16.77%,50000.0,14559.42,9158.02, 60 months,Current,Dec-2011
35000.0, 17.27%,208000.0,23150.0,2862.99, 60 months,Fully Paid,Dec-2011
8250.0, 15.96%,35004.0,8250.0,2173.49, 60 months,Fully Paid,Dec-2011
20000.0, 12.69%,85000.0,14914.19,6746.59, 60 months,Current,Dec-2011
10000.0, 11.71%,32000.0,1186.67,464.08, 36 months,Charged Off,Dec-2011
24000.0,  8.90%,116400.0,6036.95,1580.45, 36 months,Charged Off,Dec-2011
14400.0, 12.69%,40000.0,14400.0,2985.84, 36 months,Fully Paid,Dec-2011
6000.0, 14.65%,34000.0,6000.0,1448.21, 36 months,Fully Paid,Dec-2011
22000.0, 15.96%,73000.0,22000.0,5811.73, 36 months,Fully Paid,Dec-2011
12000.0, 11.71%,57200.0,2613.54,951.36, 36 months,Charged Off,Dec-2011
16000.0, 16.77%,114000.0,16000.0,4462.91, 36 months,Fully Paid,Dec-2011
10000.0, 10.65%,90000.0,10000.0,1723.71, 36 months,Fully Paid,Dec-2011
16000.0, 19.03%,54000.0,8333.95,6108.43, 60 months,Current,Dec-2011
10000.0, 12.69%,35000.0,5358.77,1671.4, 36 months,Charged Off,Dec-2011
3500.0, 13.49%,56000.0,3500.0,115.21, 36 months,Fully Paid,Dec-2011
9600.0,  9.91%,35000.0,9600.0,1482.05, 36 months,Fully Paid,Dec-2011
9875.0,  7.90%,40000.0,9875.0,1247.69, 36 months,Fully Paid,Dec-2011
21500.0, 17.58%,59000.0,16975.0,2882.78, 60 months,Fully Paid,Dec-2011
4800.0,  7.90%,48000.0,4800.0,280.25, 36 months,Fully Paid,Dec-2011
7800.0,  6.03%,85000.0,7800.0,745.84, 36 months,Fully Paid,Dec-2011
20000.0, 14.27%,70000.0,20000.0,3996.94, 36 months,Fully Paid,Dec-2011
9750.0,  7.51%,35000.0,4327.31,823.52, 36 months,Charged Off,Dec-2011
18000.0, 15.96%,91000.0,15050.0,3829.1, 60 months,Fully Paid,Dec-2011
5000.0,  6.03%,30000.0,5000.0,451.03, 36 months,Fully Paid,Dec-2011
9000.0, 14.65%,45000.0,9000.0,1750.2, 36 months,Fully Paid,Dec-2011
7200.0,  7.90%,55000.0,7200.0,909.26, 36 months,Fully Paid,Dec-2011
3000.0, 19.03%,53004.0,2151.55,1577.85, 60 months,Current,Dec-2011
25000.0, 19.42%,60000.0,11624.71,11255.08, 60 months,Charged Off,Dec-2011
25000.0, 15.27%,82000.0,25000.0,3094.27, 36 months,Fully Paid,Dec-2011
10000.0, 15.96%,53000.0,10000.0,2641.97, 36 months,Fully Paid,Dec-2011
8875.0, 12.69%,35360.0,1251.86,528.58, 36 months,Charged Off,Dec-2011
15550.0, 11.71%,54000.0,15550.0,2960.72, 36 months,Fully Paid,Dec-2011
17000.0, 15.27%,65000.0,12474.13,7026.07, 60 months,Current,Dec-2011
7500.0, 12.69%,65000.0,7500.0,1551.84, 36 months,Fully Paid,Dec-2011
8875.0,  8.90%,28800.0,8875.0,1268.38, 36 months,Fully Paid,Dec-2011
4500.0, 17.27%,42000.0,4500.0,1005.07, 36 months,Fully Paid,Dec-2011
5800.0, 12.42%,36000.0,5800.0,1175.28, 36 months,Fully Paid,Dec-2011
10000.0, 11.71%,40000.0,10000.0,1816.14, 36 months,Fully Paid,Dec-2011
10000.0,  9.91%,50000.0,10000.0,1398.55, 36 months,Fully Paid,Dec-2011
14000.0, 11.71%,52000.0,14000.0,1609.96, 36 months,Fully Paid,Dec-2011
25000.0, 19.03%,85000.0,17943.87,13185.27, 60 months,Current,Dec-2011
12000.0,  8.90%,32000.0,6603.89,1390.81, 36 months,Charged Off,Dec-2011
24000.0,  7.90%,75000.0,24000.0,3033.33, 36 months,Fully Paid,Dec-2011
14000.0, 14.27%,80000.0,14000.0,3230.08, 36 months,Fully Paid,Dec-2011
12000.0,  8.90%,40246.0,12000.0,1717.36, 36 months,Fully Paid,Dec-2011
15000.0, 12.69%,30000.0,4881.73,3227.63, 60 months,Charged Off,Dec-2011
8050.0, 12.69%,36000.0,748.57,327.43, 36 months,Charged Off,Dec-2011
5600.0, 10.65%,60000.0,5600.0,964.33, 36 months,Fully Paid,Dec-2011
7500.0,  9.91%,31200.0,7500.0,1048.15, 36 months,Fully Paid,Dec-2011
7000.0, 11.71%,90000.0,7000.0,1332.1, 36 months,Fully Paid,Dec-2011
5400.0,  7.90%,40000.0,5400.0,681.93, 36 months,Fully Paid,Dec-2011
16000.0, 12.42%,90000.0,16000.0,3242.02, 36 months,Fully Paid,Dec-2011
35000.0, 12.42%,105000.0,27575.0,6864.98, 60 months,Fully Paid,Dec-2011
6000.0,  7.90%,30084.0,2298.98,836.88, 60 months,Charged Off,Dec-2011
4125.0, 12.69%,36000.0,3070.41,1387.55, 60 months,Current,Dec-2011
9800.0, 16.29%,67000.0,9800.0,2359.38, 36 months,Fully Paid,Dec-2011
15700.0, 18.25%,63000.0,11319.68,7890.3, 60 months,Current,Dec-2011
5000.0,  6.62%,276000.0,5000.0,524.94, 36 months,Fully Paid,Dec-2011
9900.0, 11.71%,26400.0,9900.0,1883.14, 36 months,Fully Paid,Dec-2011
4000.0, 11.71%,24000.0,4000.0,185.93, 36 months,Fully Paid,Dec-2011
15000.0, 11.71%,68400.0,15000.0,2857.88, 36 months,Fully Paid,Dec-2011
6250.0, 15.96%,29120.0,6250.0,1651.7, 36 months,Fully Paid,Dec-2011
6400.0, 16.29%,29120.0,6400.0,1731.32, 36 months,Fully Paid,Dec-2011
8850.0, 13.49%,89122.0,8850.0,3171.06, 60 months,Fully Paid,Dec-2011
12000.0, 15.27%,54000.0,12000.0,3021.33, 36 months,Fully Paid,Dec-2011
15000.0,  8.90%,30000.0,15000.0,2018.65, 36 months,Fully Paid,Dec-2011
6500.0, 14.27%,30000.0,6500.0,1494.16, 36 months,Fully Paid,Dec-2011
8000.0, 15.96%,50000.0,8000.0,2113.71, 36 months,Fully Paid,Dec-2011
30000.0, 21.28%,92000.0,14039.85,11853.15, 60 months,Current,Dec-2011
15000.0, 14.65%,100500.0,15000.0,1915.33, 36 months,Fully Paid,Dec-2011
10200.0, 14.27%,40000.0,10200.0,1982.11, 36 months,Fully Paid,Dec-2011
9000.0, 12.42%,47000.0,9000.0,1823.1, 36 months,Fully Paid,Dec-2011
6500.0, 16.29%,68000.0,6500.0,1695.24, 36 months,Fully Paid,Dec-2011
23000.0, 21.28%,95000.0,23000.0,7964.69, 60 months,Fully Paid,Dec-2011
2000.0,  7.90%,39600.0,2000.0,252.27, 36 months,Fully Paid,Dec-2011
8000.0, 13.49%,30000.0,8000.0,1767.17, 36 months,Fully Paid,Dec-2011
8875.0,  7.51%,30000.0,8875.0,863.77, 36 months,Fully Paid,Dec-2011
1500.0, 18.64%,17000.0,300.67,191.27, 36 months,Charged Off,Dec-2011
8000.0, 12.42%,42000.0,8000.0,1623.08, 36 months,Fully Paid,Dec-2011
20000.0, 14.65%,75000.0,1819.26,1773.35, 60 months,Charged Off,Dec-2011
6500.0, 11.71%,42000.0,6500.0,1227.5, 36 months,Fully Paid,Dec-2011
9600.0, 13.49%,27000.0,9600.0,1808.78, 36 months,Fully Paid,Dec-2011
25975.0, 12.69%,130000.0,12290.21,5560.63, 60 months,Current,Dec-2011
10000.0,  7.90%,46000.0,10000.0,1262.91, 36 months,Fully Paid,Dec-2011
15000.0, 12.42%,80000.0,15000.0,3039.1, 36 months,Fully Paid,Dec-2011
9000.0,  6.62%,45000.0,9000.0,929.5, 36 months,Fully Paid,Dec-2011
10000.0,  7.90%,72500.0,10000.0,1263.48, 36 months,Fully Paid,Dec-2011
1000.0, 14.65%,18408.0,22.24,12.18, 36 months,Charged Off,Dec-2011
14000.0,  7.90%,30000.0,14000.0,1297.94, 36 months,Fully Paid,Dec-2011
8500.0, 14.27%,50000.0,1378.65,657.23, 36 months,Charged Off,Dec-2011
15000.0, 19.03%,75000.0,15000.0,7590.2, 60 months,Fully Paid,Dec-2011
4500.0, 15.96%,65000.0,4500.0,1080.11, 36 months,Fully Paid,Dec-2011
3000.0,  7.51%,65000.0,3000.0,358.81, 36 months,Fully Paid,Dec-2011
10000.0,  9.91%,120000.0,10000.0,1597.27, 36 months,Fully Paid,Dec-2011
21250.0, 16.77%,42500.0,21250.0,9519.89, 60 months,Fully Paid,Dec-2011
33425.0, 13.49%,75000.0,13371.26,6512.03, 60 months,Charged Off,Dec-2011
35000.0, 19.42%,195000.0,25071.4,18875.68, 60 months,Current,Dec-2011
7200.0, 15.27%,54990.0,7200.0,1748.25, 36 months,Fully Paid,Dec-2011
18000.0, 11.71%,40000.0,5690.48,3448.57, 60 months,Charged Off,Dec-2011
23000.0,  7.90%,137000.0,23000.0,980.67, 36 months,Fully Paid,Dec-2011
20000.0, 16.77%,60000.0,9606.12,7667.87, 60 months,Charged Off,Dec-2011
6000.0, 17.58%,30120.0,4486.67,2881.17, 60 months,Current,Dec-2011
7000.0,  8.90%,46000.0,7000.0,999.85, 36 months,Fully Paid,Dec-2011
21000.0, 12.69%,135000.0,21000.01,3283.81, 36 months,Fully Paid,Dec-2011
8250.0,  7.51%,31500.0,8250.0,986.37, 36 months,Fully Paid,Dec-2011
13000.0,  9.91%,65000.0,13000.0,1817.85, 36 months,Fully Paid,Dec-2011
18000.0,  6.62%,78000.0,18000.0,1892.95, 36 months,Fully Paid,Dec-2011
7200.0,  6.03%,60000.0,7200.0,681.92, 36 months,Fully Paid,Dec-2011
16500.0,  8.90%,48000.0,16500.0,1659.26, 36 months,Fully Paid,Dec-2011
8125.0,  7.90%,25000.0,8125.0,1026.01, 36 months,Fully Paid,Dec-2011
18800.0,  7.51%,82000.0,18800.0,2254.19, 36 months,Fully Paid,Dec-2011
26800.0, 19.03%,82000.0,26800.0,4477.98, 36 months,Fully Paid,Dec-2011
19200.0,  7.90%,42000.0,19200.0,2128.13, 36 months,Fully Paid,Dec-2011
12875.0, 17.58%,27600.0,8475.0,2733.87, 60 months,Fully Paid,Dec-2011
4000.0, 12.42%,38000.0,4000.0,300.29, 36 months,Fully Paid,Dec-2011
4000.0, 16.29%,35000.0,4000.0,1053.38, 36 months,Fully Paid,Dec-2011
12000.0,  9.91%,33000.0,12000.0,1871.42, 36 months,Fully Paid,Dec-2011
2625.0, 11.71%,52800.0,2625.0,499.74, 36 months,Fully Paid,Dec-2011
18000.0, 13.49%,40900.0,13358.97,6488.23, 60 months,Current,Dec-2011
7000.0,  9.91%,73882.0,7000.0,1118.35, 36 months,Fully Paid,Dec-2011
11300.0, 12.69%,36000.0,11300.0,1487.19, 36 months,Fully Paid,Dec-2011
4000.0,  9.91%,130000.0,4000.0,634.25, 36 months,Fully Paid,Dec-2011
8000.0,  6.03%,57200.0,8000.0,517.87, 36 months,Fully Paid,Dec-2011
14400.0, 18.25%,51871.0,4684.23,2613.83, 36 months,Charged Off,Dec-2011
4375.0, 12.42%,15000.0,4375.0,886.08, 36 months,Fully Paid,Dec-2011
4100.0,  7.51%,70197.0,4100.0,482.75, 36 months,Fully Paid,Dec-2011
6000.0,  8.90%,47000.0,6000.0,857.06, 36 months,Fully Paid,Dec-2011
4200.0, 17.27%,43000.0,2381.46,1807.62, 60 months,Charged Off,Dec-2011
4000.0,  6.62%,120000.0,4000.0,152.93, 36 months,Fully Paid,Dec-2011
3000.0, 10.65%,86004.0,1629.41,417.88, 36 months,Charged Off,Dec-2011
5400.0, 12.69%,75000.0,5400.0,873.69, 36 months,Fully Paid,Dec-2011
15000.0, 16.29%,110000.0,655.77,402.57, 36 months,Charged Off,Dec-2011
20000.0, 18.64%,80000.0,20000.0,2955.76, 60 months,Fully Paid,Dec-2011
10400.0, 12.69%,44000.0,10400.0,2151.78, 36 months,Fully Paid,Dec-2011
4500.0, 17.58%,51600.0,4500.0,1787.7, 60 months,Fully Paid,Dec-2011
11500.0, 12.42%,38500.0,11500.0,2331.52, 36 months,Fully Paid,Dec-2011
10000.0,  6.62%,75000.0,10000.0,742.42, 36 months,Fully Paid,Dec-2011
18225.0, 13.49%,37320.0,13450.0,1426.65, 60 months,Fully Paid,Dec-2011
3600.0,  8.90%,55000.0,3600.0,376.57, 36 months,Fully Paid,Dec-2011
18500.0, 11.71%,100000.0,13250.0,3109.12, 60 months,Fully Paid,Dec-2011
16800.0, 18.25%,70000.0,16800.0,5956.2, 60 months,Fully Paid,Dec-2011
10000.0, 17.27%,68000.0,6067.35,2507.07, 36 months,Charged Off,Dec-2011
15000.0, 18.25%,66000.0,15000.0,2725.93, 36 months,Fully Paid,Dec-2011
8000.0, 11.71%,85000.0,8000.0,371.65, 36 months,Fully Paid,Dec-2011
25000.0, 16.77%,83004.0,17950.0,1693.66, 60 months,Fully Paid,Dec-2011
16000.0,  7.90%,51000.0,9323.14,1688.52, 36 months,Charged Off,Dec-2011
8000.0, 10.65%,55000.0,8000.0,923.71, 36 months,Fully Paid,Dec-2011
7200.0,  7.51%,47000.0,7200.0,861.53, 36 months,Fully Paid,Dec-2011
12000.0,  7.51%,86000.0,12000.0,1098.35, 36 months,Fully Paid,Dec-2011
2200.0, 15.27%,48000.0,353.21,182.71, 36 months,Charged Off,Dec-2011
20000.0, 12.69%,49000.0,14924.64,6753.3, 60 months,Current,Dec-2011
28000.0, 12.42%,85000.0,28000.0,3960.6, 60 months,Fully Paid,Dec-2011
6000.0,  7.51%,50000.0,6000.0,717.53, 36 months,Fully Paid,Dec-2011
25000.0, 19.42%,105000.0,17907.3,13481.38, 60 months,Current,Dec-2011
8000.0,  8.90%,51204.0,3271.74,1367.3, 60 months,Charged Off,Dec-2011
14400.0, 15.27%,42996.0,14400.0,362.51, 36 months,Fully Paid,Dec-2011
20000.0, 19.03%,60000.0,13700.0,6021.83, 60 months,Fully Paid,Dec-2011
25000.0, 14.27%,85000.0,14739.42,7647.2, 60 months,Current,Dec-2011
14050.0,  8.90%,120000.0,14050.0,1758.02, 36 months,Fully Paid,Dec-2011
6000.0, 13.49%,62691.0,6000.0,1325.89, 36 months,Fully Paid,Dec-2011
16100.0, 11.71%,36000.0,12085.83,4985.33, 60 months,Current,Dec-2011
35000.0, 20.30%,85000.0,1169.59,1923.91, 60 months,Charged Off,Dec-2011
10525.0,  7.90%,49668.0,10525.0,1124.33, 36 months,Fully Paid,Dec-2011
7200.0, 15.96%,30000.0,7200.0,1903.27, 36 months,Fully Paid,Dec-2011
18500.0, 10.65%,40000.0,15775.0,3102.39, 60 months,Fully Paid,Dec-2011
12000.0, 13.49%,40000.0,12000.0,1682.96, 36 months,Fully Paid,Dec-2011
12000.0, 11.71%,100000.0,12000.0,2284.36, 36 months,Fully Paid,Dec-2011
3000.0, 11.71%,56312.0,3000.0,571.61, 36 months,Fully Paid,Dec-2011
9500.0, 16.29%,54011.0,9500.0,1158.63, 36 months,Fully Paid,Dec-2011
19775.0, 12.42%,49110.32,19775.0,2915.68, 36 months,Fully Paid,Dec-2011
12000.0, 14.65%,75000.0,3606.06,2908.0, 60 months,Charged Off,Dec-2011
28000.0, 14.27%,95000.0,28000.0,7909.93, 60 months,Fully Paid,Dec-2011
30000.0, 12.42%,80000.0,30000.0,6085.5, 36 months,Fully Paid,Dec-2011
16000.0, 10.65%,55000.0,16000.0,2756.92, 36 months,Fully Paid,Dec-2011
14500.0, 14.65%,90000.0,14500.0,3504.15, 36 months,Fully Paid,Dec-2011
11700.0, 14.65%,68500.0,11700.0,2414.88, 60 months,Fully Paid,Dec-2011
4150.0, 10.65%,100000.0,4150.0,682.41, 36 months,Fully Paid,Dec-2011
15000.0, 11.71%,72000.0,11250.02,4638.92, 60 months,Current,Dec-2011
24000.0, 16.77%,70000.0,24000.0,6690.74, 36 months,Fully Paid,Dec-2011
21250.0, 12.42%,37000.0,6569.76,2266.76, 36 months,Charged Off,Dec-2011
10000.0, 14.27%,75000.0,10000.0,2347.22, 36 months,Fully Paid,Dec-2011
25000.0, 18.25%,75000.0,25000.0,7063.87, 60 months,Fully Paid,Dec-2011
4000.0, 15.96%,39000.0,4000.0,926.29, 36 months,Fully Paid,Dec-2011
15000.0, 11.71%,60000.0,15000.0,2601.66, 36 months,Fully Paid,Dec-2011
20000.0, 13.49%,68000.0,20000.0,7154.14, 60 months,Fully Paid,Dec-2011
15000.0, 17.58%,110000.0,15000.0,2833.36, 60 months,Fully Paid,Dec-2011
3600.0, 15.96%,40000.0,3600.0,952.78, 36 months,Fully Paid,Dec-2011
6000.0, 19.03%,31000.0,6000.0,2933.35, 60 months,Fully Paid,Dec-2011
15000.0, 15.27%,60000.0,3871.69,1853.48, 36 months,Charged Off,Dec-2011
12000.0, 18.25%,43000.0,12000.0,5492.77, 60 months,Fully Paid,Dec-2011
12375.0,  7.51%,42000.0,12375.0,799.14, 36 months,Fully Paid,Dec-2011
4000.0, 12.69%,30000.0,1481.95,526.55, 36 months,Charged Off,Dec-2011
13000.0, 10.65%,50000.0,13000.0,2240.36, 36 months,Fully Paid,Dec-2011
5000.0,  6.62%,39396.0,5000.0,495.24, 36 months,Fully Paid,Dec-2011
5000.0, 15.96%,98000.0,5000.0,999.6, 36 months,Fully Paid,Dec-2011
26000.0, 11.71%,62500.0,26000.0,4955.56, 36 months,Fully Paid,Dec-2011
15000.0, 18.64%,95000.0,15000.0,7577.64, 60 months,Fully Paid,Dec-2011
4000.0, 19.91%,45000.0,660.29,924.37, 60 months,Charged Off,Dec-2011
8000.0,  7.90%,32400.0,8000.0,976.64, 36 months,Fully Paid,Dec-2011
1700.0,  7.90%,37800.0,940.44,174.03, 36 months,Charged Off,Dec-2011
16000.0,  9.91%,50000.0,16000.0,2558.67, 36 months,Fully Paid,Dec-2011
20000.0,  9.91%,114996.0,20000.0,3340.52, 60 months,Fully Paid,Dec-2011
12000.0, 14.65%,54400.0,8359.5,2683.54, 36 months,Charged Off,Dec-2011
7000.0, 11.71%,72800.0,7000.0,1334.52, 36 months,Fully Paid,Dec-2011
8000.0, 20.30%,42500.0,2173.49,3335.6, 60 months,Charged Off,Dec-2011
13000.0, 23.52%,61000.0,9064.08,8688.68, 60 months,Current,Dec-2011
13000.0, 16.29%,28000.0,5318.23,3008.91, 36 months,Charged Off,Dec-2011
20000.0, 21.28%,120000.0,20000.0,4940.65, 60 months,Fully Paid,Dec-2011
18000.0, 13.49%,96000.0,18000.0,3978.4, 36 months,Fully Paid,Dec-2011
10000.0, 16.29%,83200.0,10000.0,1713.05, 36 months,Fully Paid,Dec-2011
22250.0, 15.27%,45000.0,22250.0,2679.55, 60 months,Fully Paid,Dec-2011
24000.0, 17.58%,68809.0,1567.87,2049.17, 60 months,Charged Off,Dec-2011
11200.0, 12.42%,75000.0,2702.91,1033.89, 36 months,Charged Off,Dec-2011
7000.0, 10.65%,52000.0,7000.0,1206.96, 36 months,Fully Paid,Dec-2011
8000.0,  6.03%,57600.0,8000.0,765.1, 36 months,Fully Paid,Dec-2011
22500.0, 16.77%,48500.0,22500.0,8897.81, 60 months,Fully Paid,Dec-2011
12000.0, 17.27%,95000.0,12000.0,2495.19, 36 months,Fully Paid,Dec-2011
22000.0, 14.65%,58000.0,22000.0,4358.48, 36 months,Fully Paid,Dec-2011
6200.0, 10.65%,24000.0,6200.0,571.26, 36 months,Fully Paid,Dec-2011
15900.0,  9.91%,58000.0,15900.0,2274.06, 36 months,Fully Paid,Dec-2011
5000.0,  8.90%,70000.0,5000.0,651.83, 36 months,Fully Paid,Dec-2011
16000.0,  6.62%,104000.0,16000.0,1679.89, 36 months,Fully Paid,Dec-2011
5000.0, 11.71%,35000.0,5000.0,727.46, 36 months,Fully Paid,Dec-2011
3150.0, 15.27%,53000.0,3150.0,795.99, 36 months,Fully Paid,Dec-2011
12000.0, 14.27%,28000.0,3441.99,1490.13, 36 months,Charged Off,Dec-2011
28000.0,  7.90%,118000.0,7125.17,1634.43, 36 months,Charged Off,Dec-2011
5000.0, 12.42%,40000.0,5000.0,1013.35, 36 months,Fully Paid,Dec-2011
3000.0,  9.91%,42000.0,3000.0,479.27, 36 months,Fully Paid,Dec-2011
3000.0,  7.90%,65000.0,2357.46,362.58, 36 months,Charged Off,Dec-2011
8400.0,  6.62%,25000.0,8400.0,882.43, 36 months,Fully Paid,Dec-2011
7000.0, 10.65%,36000.0,7000.0,1099.28, 36 months,Fully Paid,Dec-2011
18550.0, 19.42%,45000.0,8308.2,6254.46, 60 months,Current,Dec-2011
2000.0,  9.91%,231252.0,2000.0,319.61, 36 months,Fully Paid,Dec-2011
12000.0, 14.65%,65000.0,7083.97,3792.45, 60 months,Current,Dec-2011
8575.0, 17.58%,32000.0,2808.63,1497.35, 36 months,Charged Off,Dec-2011
28000.0, 12.42%,84996.0,12259.35,2001.31, 60 months,Charged Off,Dec-2011
10000.0,  7.90%,66000.0,10000.0,1232.78, 36 months,Fully Paid,Dec-2011
25000.0, 19.42%,92000.0,25000.0,7200.35, 36 months,Fully Paid,Dec-2011
8000.0, 11.71%,70000.0,8000.0,1522.45, 36 months,Fully Paid,Dec-2011
16000.0, 18.25%,49000.0,4035.93,4540.73, 60 months,Charged Off,Dec-2011
25000.0, 11.71%,76896.0,25000.0,4594.1, 36 months,Fully Paid,Dec-2011
2000.0,  9.91%,24000.0,2000.0,319.84, 36 months,Fully Paid,Dec-2011
16800.0, 14.65%,60000.0,16800.0,4058.33, 36 months,Fully Paid,Dec-2011
8000.0,  8.90%,120000.0,8000.0,300.5, 36 months,Fully Paid,Dec-2011
12000.0, 12.69%,57000.0,12000.0,3721.22, 60 months,Fully Paid,Dec-2011
11000.0,  7.90%,80000.0,2508.54,585.66, 36 months,Charged Off,Dec-2011
5000.0, 16.29%,85000.0,2907.06,1148.99, 36 months,Charged Off,Dec-2011
18000.0, 16.29%,140000.0,18000.0,4871.13, 36 months,Fully Paid,Dec-2011
10000.0, 12.69%,36000.0,7421.06,1947.62, 36 months,Charged Off,Dec-2011
5000.0,  9.91%,70000.0,5000.0,799.2, 36 months,Fully Paid,Dec-2011
10000.0, 16.29%,51360.0,10000.0,2705.78, 36 months,Fully Paid,Dec-2011
25000.0,  9.91%,163000.0,25000.0,1319.56, 36 months,Fully Paid,Dec-2011
2400.0, 12.69%,59393.0,2400.0,452.34, 36 months,Fully Paid,Dec-2011
3000.0, 16.29%,65000.0,1830.43,709.12, 36 months,Charged Off,Dec-2011
7700.0, 16.77%,29772.96,3153.85,1486.98, 36 months,Charged Off,Dec-2011
2400.0, 13.49%,12996.0,2400.0,529.34, 36 months,Fully Paid,Dec-2011
18500.0, 19.03%,68000.0,8551.94,6271.43, 60 months,Current,Dec-2011
5000.0, 10.65%,44475.0,5000.0,481.42, 36 months,Fully Paid,Dec-2011
14000.0, 17.58%,88000.0,14000.0,2302.86, 36 months,Fully Paid,Dec-2011
24500.0, 20.89%,85000.0,962.75,1679.05, 60 months,Charged Off,Dec-2011
2400.0, 10.65%,36000.0,2400.0,413.77, 36 months,Fully Paid,Dec-2011
1800.0, 12.42%,117000.0,1800.0,193.78, 36 months,Fully Paid,Dec-2011
22200.0, 19.42%,160000.0,4940.21,3242.59, 36 months,Charged Off,Dec-2011
21400.0, 19.42%,80000.0,21400.0,6719.77, 60 months,Fully Paid,Dec-2011
13000.0,  7.90%,28000.0,5072.35,1208.26, 36 months,Charged Off,Dec-2011
8000.0, 12.69%,48000.0,8000.0,1658.24, 36 months,Fully Paid,Dec-2011
3600.0, 12.69%,60000.0,2785.13,711.48, 36 months,Charged Off,Dec-2011
12375.0, 23.13%,40000.0,2444.99,4602.6, 60 months,Charged Off,Dec-2011
9400.0,  9.91%,45500.0,9400.0,1479.16, 36 months,Fully Paid,Dec-2011
9600.0, 14.27%,156000.0,9600.0,2252.96, 36 months,Fully Paid,Dec-2011
17000.0, 10.65%,40000.0,17000.0,2932.41, 36 months,Fully Paid,Dec-2011
25000.0, 19.03%,96000.0,12388.48,9089.62, 60 months,Current,Dec-2011
16950.0, 16.77%,50000.0,11890.62,7790.66, 60 months,Late (31-120 days),Dec-2011
30000.0, 19.03%,80000.0,19275.0,7590.37, 60 months,Fully Paid,Dec-2011
10800.0, 14.27%,110000.0,10800.0,1520.73, 36 months,Fully Paid,Dec-2011
6000.0,  7.90%,59400.0,6000.0,756.73, 36 months,Fully Paid,Dec-2011
35000.0,  8.90%,106000.0,35000.0,5007.2, 36 months,Fully Paid,Dec-2011
10000.0, 10.65%,36000.0,10000.0,593.37, 36 months,Fully Paid,Dec-2011
15000.0, 19.91%,51000.0,15000.0,6051.41, 60 months,Fully Paid,Dec-2011
5000.0, 12.69%,25000.0,5000.0,1036.06, 36 months,Fully Paid,Dec-2011
3000.0, 17.27%,35000.0,2175.99,1417.51, 60 months,Current,Dec-2011
7100.0, 14.65%,33000.0,2774.87,1140.33, 36 months,Charged Off,Dec-2011
12000.0, 16.77%,93000.0,12000.0,3345.77, 36 months,Fully Paid,Dec-2011
22400.0, 22.74%,85000.0,12893.89,13482.63, 60 months,Charged Off,Dec-2011
5825.0, 10.65%,50000.0,5825.0,1004.18, 36 months,Fully Paid,Dec-2011
22250.0, 12.69%,41000.0,14038.0,4421.84, 36 months,Charged Off,Dec-2011
18000.0, 16.77%,50000.0,13099.11,8238.27, 60 months,Current,Dec-2011
6000.0, 12.42%,30000.0,6000.0,690.69, 36 months,Fully Paid,Dec-2011
7650.0, 11.71%,57000.0,2056.23,720.94, 36 months,Charged Off,Dec-2011
21000.0, 18.25%,110000.0,15147.22,10560.24, 60 months,Current,Dec-2011
20675.0, 15.27%,50132.0,2979.22,2949.62, 60 months,Charged Off,Dec-2011
13200.0,  7.90%,62500.0,13200.0,897.72, 36 months,Fully Paid,Dec-2011
12000.0,  7.51%,60000.0,12000.0,1436.28, 36 months,Fully Paid,Dec-2011
20000.0, 19.03%,130000.0,12500.0,2902.03, 60 months,Fully Paid,Dec-2011
15000.0,  6.03%,60000.0,15000.0,1434.54, 36 months,Fully Paid,Dec-2011
